Suburb,Address,Price,Bedrooms,Bathrooms,Parkings,Latitude,Longitude,Distance_to_CBD,Distance_to_station
rhodes,482A Concord Road RHODES NSW 2138,,2,2,1,-33.82598,151.091354,11840.042541605397,645.1236364259775
rhodes,1127/60 WALKER STREET RHODES NSW 2138,,3,2,2,-33.824688,151.087845,12194.772444787766,656.3014282599254
rhodes,407/19 Shoreline Dr. RHODES NSW 2138,,2,2,1,-33.83222,151.084885,12103.237798133548,273.0326139223642
rhodes,1701/87 Shoreline Dr RHODES NSW 2138,,2,2,1,-33.82512,151.0866,12277.401446493164,606.0756480564457
rhodes,305/78 Rider Blvd RHODES NSW 2138,,2,2,1,-33.8322678,151.085114,12081.601588429228,261.48835288025094
rhodes,410/42 Walker Street RHODES NSW 2138,,2,2,1,-33.8280449,151.086548,12144.33422704328,284.2550574597602
rhodes,542/2 Marquet Street RHODES NSW 2138,950000,2,2,1,-33.8307877,151.085144,12141.714575904616,180.2463904326305
rhodes,416/11 Lewis RHODES NSW 2138,,2,2,1,-33.8338661,151.083771,12131.981672374828,476.5902339084297
rhodes,24 walker street RHODES NSW 2138,,2,2,1,-33.8294525,151.086578,12078.214979830876,132.14905772588105
rhodes,201/42 Rider Blvd RHODES NSW 2138,,2,2,1,-33.8331757,151.085083,12046.771036745233,342.78213785846117
rhodes,401/1 Gauthorpe  street RHODES NSW 2138,880000,2,2,1,-33.8282051,151.084549,12305.916149041535,351.3006510155753
rhodes,30/2 Nina Gray Ave RHODES NSW 2138,,2,2,1,-33.8266525,151.086884,12180.685865519239,434.85848701186933
rhodes,408/8B Mary Street RHODES NSW 2138,,2,2,1,-33.8297653,151.084244,12262.682371858898,276.7141157117597
rhodes,105/17 shoreline drive RHODES NSW 2138,,2,2,1,-33.8322678,151.085114,12081.601588429228,261.48835288025094
rhodes,2407/42 Walker Street RHODES NSW 2138,,1,1,1,-33.8280449,151.086548,12144.33422704328,284.2550574597602
rhodes,418/89 Shoreline Drive RHODES NSW 2138,,2,2,1,-33.82434,151.087509,12239.738643018101,692.1793757951917
rhodes,A.25.01/10 Walker Street RHODES NSW 2138,807800,1,1,1,-33.8305626,151.086258,12056.49764741963,75.50252550722021
rhodes,CG03/10-16 Marquet Street RHODES NSW 2138,,2,2,1,-33.828907,151.084839,12249.940955000142,277.13797005509866
rhodes,205/2 Walker Street RHODES NSW 2138,,2,2,1,-33.83093,151.086258,12040.564646422514,85.4179306000319
rhodes,320/2 Meredith Avenue RHODES NSW 2138,,2,2,1,-33.82507,151.0873,12221.491634991035,610.3937610117299
rhodes,111/38 shoreline drive RHODES NSW 2138,,2,2,1,-33.8268051,151.085068,12326.06331742513,456.9903618069807
rhodes,923/4 Marquet Street RHODES NSW 2138,,2,3,1,-33.8299522,151.085068,12184.401308775801,197.88990864439535
rhodes,RHODES NSW 2138,787800,1,1,1,-33.8308,151.088,11897.909450810512,89.47532706818252
rhodes,E101/10 Marquet Street RHODES NSW 2138,768000,2,1,1,-33.8285561,151.084976,12254.008029770495,295.95920543084276
rhodes,RHODES NSW 2138,750000,2,1,1,-33.82821,151.0857,12208.38513862413,290.99750375072364
rhodes,448 Concord Road RHODES NSW 2138,,2,1,2,-33.8286629,151.0887,11934.602797131989,259.6224784989267
rhodes,904/42 shoreline drive RHODES NSW 2138,,1,1,1,-33.8256721,151.085846,12313.955406847404,555.0079481665832
rhodes,101/76 Rider Boulevard RHODES NSW 2138,,1,1,1,-33.8322678,151.085114,12081.601588429228,261.48835288025094
rhodes,2108/42 Walker Street RHODES NSW 2138,,1,1,1,-33.8282356,151.086838,12111.156073950791,259.8247849730232
rhodes,207/7 Rider Blvd RHODES NSW 2138,,1,1,1,-33.83184,151.086166,12009.474817032957,164.03736970560152
rhodes,Level 5  D507/42 Walker Street RHODES NSW 2138,650000,1,1,,-33.8282356,151.086838,12111.156073950791,259.8247849730232
rhodes,202/18 Walker St RHODES NSW 2138,,1,1,1,-33.829937,151.086578,12056.717416515987,83.85272130339335
rhodes,303/8B Mary Street RHODES NSW 2138,,1,1,1,-33.8297653,151.084244,12262.682371858898,276.7141157117597
rhodes,C403/10-16 Marquet Street RHODES NSW 2138,,1,1,1,-33.828907,151.084839,12249.940955000142,277.13797005509866
rhodes,C403/10-16 Marquet Street RHODES NSW 2138,625000,1,1,1,-33.828907,151.084839,12249.940955000142,277.13797005509866
rhodes,BG06/10-16  Marquet Street RHODES NSW 2138,,1,1,1,-33.828907,151.084839,12249.940955000142,277.13797005509866
rhodes,613/42 Shoreline Drive RHODES NSW 2138,,1,1,1,-33.8256721,151.085846,12313.955406847404,555.0079481665832
rhodes,33/38 Shoreline Drive RHODES NSW 2138,,1,1,1,-33.8268051,151.085068,12326.06331742513,456.9903618069807
rhodes,BG 14/10-16 Marquet Street RHODES NSW 2138,,1,2,1,-33.828907,151.084839,12249.940955000142,277.13797005509866
rhodes,50 walker st RHODES NSW 2138,,1,1,1,-33.826828,151.08725,12141.747520062598,415.35892812829076
rhodes,BG12/10-16 Marquet Street RHODES NSW 2138,500000,1,2,,-33.828907,151.084839,12249.940955000142,277.13797005509866
rhodes,RHODES NSW 2138,,1,1,1,-33.8308,151.088,11897.909450810512,89.47532706818252
rhodes,703/1 Jean Wailes Avenue RHODES NSW 2138,,4,3,2,-33.8331757,151.085083,12046.771036745233,342.78213785846117
rhodes,14xx/10 Walker Street RHODES NSW 2138,,2,2,1,-33.8305626,151.086258,12056.49764741963,75.50252550722021
parramatta,1807/29 Hunter St PARRAMATTA NSW 2150,769000,2,2,1,-33.8155022,150.999786,20138.784166490488,504.32543075438906
parramatta,J812/2 Morton Street PARRAMATTA NSW 2150,760000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,82/68 MacArthur Street PARRAMATTA NSW 2150,,3,2,2,-33.8097267,151.0151,19028.180685881533,1263.4785530021747
parramatta,1901/1A Morton st PARRAMATTA NSW 2150,,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,2/6-8 Lennox Street PARRAMATTA NSW 2150,,2,1,1,-33.8215065,151.000488,19874.441734488424,622.015953303431
parramatta,D201/2 Morton Street PARRAMATTA NSW 2150,579900,1,1,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,305/354 Church Street PARRAMATTA NSW 2150,549000,1,1,1,-33.80981,151.005463,19856.388916447828,824.5691395188592
parramatta,406/354-366 Church Street PARRAMATTA NSW 2150,,1,1,1,-33.80924,151.005539,19872.335550604213,888.1375396543882
parramatta,7/72 Great Western Highway PARRAMATTA NSW 2150,500000,2,1,1,-33.81836,150.997009,20285.13518542802,734.6787491036218
parramatta,9/12-14 Denison Street PARRAMATTA NSW 2150,460000,2,1,1,-33.8239,150.997,20109.760771735844,1035.9764676495229
parramatta,27 Tennyson Street PARRAMATTA NSW 2150,,3,1,,-33.8124237,151.022308,18297.48462139066,1703.8323438557711
parramatta,14 Gore Street PARRAMATTA NSW 2150,,2,2,1,-33.8108826,151.0168,18834.568967662755,1312.903121083212
parramatta,117 Alfred Street PARRAMATTA NSW 2150,,3,1,1,-33.8191223,151.017044,18496.753776792568,1150.4663173778429
parramatta,58/3 Sorrell Street PARRAMATTA NSW 2150,,3,2,1,-33.81048,151.006042,19779.9657186514,756.5573404269868
parramatta,15 Wandsworth st PARRAMATTA NSW 2150,,3,1,2,-33.8103867,151.015564,18961.21864379664,1250.4095012441203
parramatta,1015C/3 Broughton Street PARRAMATTA NSW 2150,795000,2,2,1,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,507B/8 Cowper Street PARRAMATTA NSW 2150,800000,3,2,1,-33.82174,151.006851,19303.600655305614,534.7044365384619
parramatta,1/27 Stewart Street PARRAMATTA NSW 2150,,3,2,2,-33.81175,151.011337,19271.558618600193,855.6064772546536
parramatta,7/30 Lennox Street PARRAMATTA NSW 2150,750000,3,2,2,-33.8217926,151.002243,19709.740839595957,560.2782698481567
parramatta,257/109-113 George Street PARRAMATTA NSW 2150,,2,2,1,-33.8156166,151.010208,19222.335484660933,529.1604613042794
parramatta,E617/2 Morton Street PARRAMATTA NSW 2150,,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,2013/45  Macquarie St PARRAMATTA NSW 2150,,1,1,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,5/27 Stewart Street PARRAMATTA NSW 2150,680000,2,2,1,-33.81175,151.011337,19271.558618600193,855.6064772546536
parramatta,64/26-30 Hassall Street PARRAMATTA NSW 2150,630000,2,2,1,-33.8174629,151.01,19173.35163826215,479.64411310679685
parramatta,463 Church street PARRAMATTA NSW 2150,630000,2,2,1,-33.803688,151.0055,20104.160181341274,1502.8021070598757
parramatta,20/4 Peace Lane PARRAMATTA NSW 2150,590000,2,1,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,403/22 Charles Street PARRAMATTA NSW 2150,580000,1,1,1,-33.8156433,151.009628,19271.995792662605,477.8531012189611
parramatta,313/22 Charles Street PARRAMATTA NSW 2150,590000,1,1,1,-33.8156433,151.009628,19271.995792662605,477.8531012189611
parramatta,9/3 Good Street PARRAMATTA NSW 2150,530000,2,2,1,-33.8177948,150.994064,20564.033565406684,998.4702688048179
parramatta,22/1 Good Street PARRAMATTA NSW 2150,460000,1,1,1,-33.8181458,150.993912,20565.83678671475,1015.6865573157414
parramatta,105 Alfred Street PARRAMATTA NSW 2150,,3,2,2,-33.8201637,151.016922,18470.250960481095,1166.231356966652
parramatta,76 MARSDEN STREET PARRAMATTA NSW 2150,870000,3,2,2,-33.8213425,150.999435,19973.023751205434,676.5978334811061
parramatta,12/35 Victoria Road PARRAMATTA NSW 2150,,3,2,1,-33.80984,151.010391,19429.249618480004,967.6542515138974
parramatta,1707/29 Hunter Street PARRAMATTA NSW 2150,728000,2,2,1,-33.8155022,150.999786,20138.784166490488,504.32543075438906
parramatta,702/36-46 Cowper Street PARRAMATTA NSW 2150,,2,2,1,-33.8199768,151.007019,19347.655242748893,366.5286877603177
parramatta,510/6 Charles Street PARRAMATTA NSW 2150,700000,3,2,1,-33.81693,151.009109,19270.53841776153,397.77642979838174
parramatta,3216/1A Morton Street PARRAMATTA NSW 2150,699000,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,105/36-46 Cowper Street PARRAMATTA NSW 2150,,2,2,1,-33.8199768,151.007019,19347.655242748893,366.5286877603177
parramatta,314/36-46 Cowper Street PARRAMATTA NSW 2150,,2,2,1,-33.8199768,151.007019,19347.655242748893,366.5286877603177
parramatta,1/76 Great Western Highway PARRAMATTA NSW 2150,650000,2,1,1,-33.8181076,150.994492,20515.845112275154,961.8362249330678
parramatta,2/38 Napier Street PARRAMATTA NSW 2150,530000,1,1,1,-33.82018,150.995346,20372.68919000157,936.9649888281785
parramatta,1206C/3 Broughton Street PARRAMATTA NSW 2150,750000,2,2,2,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,H207/2 Morton street PARRAMATTA NSW 2150,,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,603/45  Macquarie street PARRAMATTA NSW 2150,730000,2,2,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,7/10 Elizabeth Street PARRAMATTA NSW 2150,720000,3,1,1,-33.8111229,151.009415,19462.61426347433,799.088903013723
parramatta,PARRAMATTA NSW 2150,679000,2,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,14/68 Macarthur Street PARRAMATTA NSW 2150,649000,2,2,1,-33.8097267,151.0151,19028.180685881533,1263.4785530021747
parramatta,225/13-15 Hassall Street PARRAMATTA NSW 2150,630000,2,2,1,-33.8184128,151.008621,19260.64619308193,375.1414574330152
parramatta,78/20 Victoria Road PARRAMATTA NSW 2150,590000,2,1,1,-33.80844,151.006241,19843.657844878147,983.1776198016779
parramatta,715/45 Macquarie St PARRAMATTA NSW 2150,700000,2,1,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,1/35 Macarthur Street PARRAMATTA NSW 2150,649000,2,2,1,-33.8106041,151.013885,19097.053745354915,1114.7304375162867
parramatta,10 Young Street PARRAMATTA NSW 2150,1250000,5,2,2,-33.8254471,150.99324,20399.512018731988,1407.98603450754
parramatta,8 Young Street PARRAMATTA NSW 2150,900000,2,2,1,-33.8253365,150.993332,20394.48869120736,1393.5567429279133
parramatta,59  61 & 63 Rosehill Street PARRAMATTA NSW 2150,,9,3,3,-33.8245049,151.001755,19668.03018517323,856.103604713863
parramatta,2601/189 Macquarie Street PARRAMATTA NSW 2150,2890000,6,6,3,-33.8171654,151.0096,19219.069698324325,441.9350945678961
parramatta,28.04/45 Macquarie Street PARRAMATTA NSW 2150,2545000,3,2,2,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,PARRAMATTA NSW 2150,,,,,-33.81513,151.003159,19856.391181226754,279.0152582291829
parramatta,PARRAMATTA NSW 2150,,4,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,PARRAMATTA NSW 2150,,1,1,4,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,34 Inkerman Street PARRAMATTA NSW 2150,1650000,4,2,2,-33.82393,151.000488,19798.36758885982,845.2679602175123
parramatta,118 Thomas Street PARRAMATTA NSW 2150,,3,1,1,-33.8125877,151.020752,18424.804002359633,1561.547887120212
parramatta,4803/330 Church St PARRAMATTA NSW 2150,1000000,3,2,2,-33.8117638,151.005615,19767.334099033058,610.1276351849858
parramatta,1/55 Pitt Street PARRAMATTA NSW 2150,,4,2,1,-33.8253632,150.99437,20300.96910782045,1323.647934752557
parramatta,3307/1A Morton Street PARRAMATTA NSW 2150,,3,2,2,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,2308/45 Macquarie Street PARRAMATTA NSW 2150,,2,2,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,2 Morton Street PARRAMATTA NSW 2150,939000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,330 Church Street PARRAMATTA NSW 2150,860000,2,2,1,-33.8117638,151.005615,19767.334099033058,610.1276351849858
parramatta,189 Macquarie Street PARRAMATTA NSW 2150,,2,2,1,-33.8169823,151.009811,19207.187169742847,462.205599488082
parramatta,505C/3 Broughton Street PARRAMATTA NSW 2150,879000,2,2,2,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,22/60-62 Thomas Street PARRAMATTA NSW 2150,870000,3,2,1,-33.8115425,151.015152,18949.97055137486,1145.0255289229644
parramatta,2307/330 Church St PARRAMATTA NSW 2150,858000,2,2,1,-33.8117638,151.005615,19767.334099033058,610.1276351849858
parramatta,7 Aird Street PARRAMATTA NSW 2150,850000,3,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,7 Aird Street PARRAMATTA NSW 2150,,2,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,19 Marion Street PARRAMATTA NSW 2150,850000,2,2,1,-33.822628,151.006149,19336.809920443033,611.6639702792864
parramatta,PARRAMATTA NSW 2150,836000,2,1,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,1102/11 Hassall St PARRAMATTA NSW 2150,830000,2,2,1,-33.8187027,151.008362,19273.265243220732,366.0162507316234
parramatta,2/196-198 Burnett Street PARRAMATTA NSW 2150,829000,3,2,1,-33.820694,150.9901,20821.981071591243,1416.693957088424
parramatta,189 Macquarie Street PARRAMATTA NSW 2150,820000,2,2,1,-33.8171654,151.0096,19219.069698324325,441.9350945678961
parramatta,3201/11 Hassall Street PARRAMATTA NSW 2150,819000,2,2,1,-33.81822,151.013611,18829.858858914085,820.6826222220333
parramatta,1506/36-46 Cowper Street PARRAMATTA NSW 2150,800000,2,2,1,-33.8199768,151.007019,19347.655242748893,366.5286877603177
parramatta,PARRAMATTA NSW 2150,,2,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,37/7 Aird Street PARRAMATTA NSW 2150,,3,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,11 Hassall St PARRAMATTA NSW 2150,799000,2,2,1,-33.8187027,151.008362,19273.265243220732,366.0162507316234
parramatta,1407/6-10 Charles St PARRAMATTA NSW 2150,798000,3,2,1,-33.8169327,151.009064,19274.381985929645,393.5997051514431
parramatta,306C/3 Broughton Street PARRAMATTA NSW 2150,795000,2,2,2,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,108/36-46 Cowper Street PARRAMATTA NSW 2150,,3,2,2,-33.8199768,151.007019,19347.655242748893,366.5286877603177
parramatta,33/93-95 Thomas Street PARRAMATTA NSW 2150,790000,3,2,2,-33.81358,151.021973,18279.45281530247,1638.1145928362278
parramatta,7/11-13 Tennyson Street PARRAMATTA NSW 2150,789000,3,2,2,-33.8122,151.0211,18410.602036304514,1606.4174664143204
parramatta,1010C/3 Broughton St PARRAMATTA NSW 2150,779000,2,2,2,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,E613/2 Morton Street PARRAMATTA NSW 2150,759000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,D812/2 Morton Street PARRAMATTA NSW 2150,755000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,D703/2 Morton Street PARRAMATTA NSW 2150,753000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,32/7 Aird Street PARRAMATTA NSW 2150,750000,2,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,29/7 Aird Street PARRAMATTA NSW 2150,,2,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,LOT39/11 Hassall st PARRAMATTA NSW 2150,,2,2,1,-33.8187027,151.008362,19273.265243220732,366.0162507316234
parramatta,33/7 Aird Street PARRAMATTA NSW 2150,,2,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,157/109-113 George Street PARRAMATTA NSW 2150,,2,2,1,-33.8156166,151.010208,19222.335484660933,529.1604613042794
parramatta,11/20-24 Sorrell Street PARRAMATTA NSW 2150,750000,2,2,1,-33.809536,151.007034,19731.335403503737,876.9915520766107
parramatta,277/109-113 George Street PARRAMATTA NSW 2150,745000,2,2,1,-33.8156166,151.010208,19222.335484660933,529.1604613042794
parramatta,226/109-111 George Street PARRAMATTA NSW 2150,739000,2,2,1,-33.81559,151.010208,19223.31797437234,530.1625302384567
parramatta,2112/1a Morton Street PARRAMATTA NSW 2150,730000,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,V by Crown 22.11/45 Macquarie Street PARRAMATTA NSW 2150,720000,1,1,1,-33.8146133,151.000931,20070.10114875542,462.6380853311117
parramatta,7/165-167 Pennant Street PARRAMATTA NSW 2150,730000,2,2,1,-33.80496,151.023026,18558.16647123029,2165.6450579578795
parramatta,21/60-62 Thomas Street PARRAMATTA NSW 2150,730000,2,2,1,-33.8115425,151.015152,18949.97055137486,1145.0255289229644
parramatta,402/25 Campbell  Street PARRAMATTA NSW 2150,,2,2,1,-33.8187866,151.000961,19922.05862765821,397.63691081531607
parramatta,4/75 Victoria Road PARRAMATTA NSW 2150,718000,3,1,2,-33.8093033,151.013809,19156.607791323284,1209.8009231969343
parramatta,PARRAMATTA NSW 2150,,2,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,Tba Hassall Street Street PARRAMATTA NSW 2150,,2,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,30/93-95 Thomas Street PARRAMATTA NSW 2150,749950,3,2,1,-33.81358,151.021973,18279.45281530247,1638.1145928362278
parramatta,7203/1A Morton Street PARRAMATTA NSW 2150,710000,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,7-9 Aird Street PARRAMATTA NSW 2150,,2,2,1,-33.81743,150.999573,20090.458831390046,486.9666230043871
parramatta,1404/6-10 Charles Street PARRAMATTA NSW 2150,709000,2,2,1,-33.817028,151.009018,19274.983922764528,388.61791220094136
parramatta,G06/Building A 3 Broughton Street PARRAMATTA NSW 2150,,2,2,1,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,710A/3 Broughton St PARRAMATTA NSW 2150,700000,2,2,1,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,1303/36-46 Cowper Street PARRAMATTA NSW 2150,700000,2,2,1,-33.8199768,151.007019,19347.655242748893,366.5286877603177
parramatta,706/45 Macquarie Street PARRAMATTA NSW 2150,,2,2,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,301/22 Charles Street PARRAMATTA NSW 2150,699999,2,2,1,-33.8156433,151.009628,19271.995792662605,477.8531012189611
parramatta,D308/2 Morton Street PARRAMATTA NSW 2150,,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,811c/3 Broughton Street PARRAMATTA NSW 2150,,2,2,1,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,Unit 1/26 Tennyson Street PARRAMATTA NSW 2150,700000,2,2,1,-33.81191,151.022537,18298.90442931447,1742.4336539566448
parramatta,517/2 Morton Street PARRAMATTA NSW 2150,700000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,89/13-15 Hassall Street PARRAMATTA NSW 2150,699000,2,2,2,-33.8184128,151.008621,19260.64619308193,375.1414574330152
parramatta,806/2 River Road West PARRAMATTA NSW 2150,,2,2,1,-33.81655,151.01799,18509.02581673253,1220.952519050575
parramatta,PARRAMATTA NSW 2150,698000,2,2,2,-33.81513,151.003159,19856.391181226754,279.0152582291829
parramatta,86/459 Church Street PARRAMATTA NSW 2150,690000,2,2,1,-33.8040466,151.005463,20092.078395342345,1462.9198480026434
parramatta,2202/1A Morton Street PARRAMATTA NSW 2150,689800,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,201/6 River Road West PARRAMATTA NSW 2150,689000,2,2,1,-33.8160477,151.01947,18399.38417380521,1361.955646992285
parramatta,PARRAMATTA NSW 2150,688000,2,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,28/11-13 Hunter Street PARRAMATTA NSW 2150,685000,2,2,1,-33.81526,150.998642,20247.742638934757,612.7132123339085
parramatta,38/11-13 HUNTER Street PARRAMATTA NSW 2150,685000,2,1,1,-33.8153229,150.998611,20248.24554440947,612.9599524872222
parramatta,14/75-77 Great Western Highway PARRAMATTA NSW 2150,660000,2,2,1,-33.81901,150.996964,20267.556834282426,754.4192782576519
parramatta,D202/2 Morton St PARRAMATTA NSW 2150,,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,17/54-58 MacArthur Street PARRAMATTA NSW 2150,,2,2,1,-33.81075,151.014709,19020.11021550191,1163.1402075793235
parramatta,3208/1A Morton Street PARRAMATTA NSW 2150,680000,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,D310 BUILDING D  2 MORTAN ST PARRAMATTA NSW 2150,680000,2,2,1,-33.8145332,151.017868,18596.874052889,1243.7430962341507
parramatta,Unit 5/26 Tennyson Street PARRAMATTA NSW 2150,679000,2,2,1,-33.81191,151.022537,18298.90442931447,1742.4336539566448
parramatta,11/17-19 Hassall Street PARRAMATTA NSW 2150,679000,2,2,1,-33.8180428,151.00914,19228.113574871626,409.46961627970154
parramatta,5/93-95 Thomas Street PARRAMATTA NSW 2150,,2,2,2,-33.81358,151.021973,18279.45281530247,1638.1145928362278
parramatta,1402/6-10 Charles Street PARRAMATTA NSW 2150,670000,2,2,1,-33.8169327,151.009064,19274.381985929645,393.5997051514431
parramatta,902c/3 Broughton Street PARRAMATTA NSW 2150,670000,2,2,1,-33.8140678,151.018875,18527.826721636226,1346.9297228860478
parramatta,159/13-15 Hassall St PARRAMATTA NSW 2150,,2,2,1,-33.8184128,151.008621,19260.64619308193,375.1414574330152
parramatta,1506/1A Morton Street PARRAMATTA NSW 2150,699950,2,2,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
parramatta,25.11/45 Macquarie Street PARRAMATTA NSW 2150,660000,1,1,1,-33.8146133,151.000931,20070.10114875542,462.6380853311117
parramatta,5/23-33 Napier Street PARRAMATTA NSW 2150,,2,2,1,-33.8206863,150.99472,20412.03160241887,1011.4183384645272
parramatta,83/459-463 Church St PARRAMATTA NSW 2150,659000,2,2,1,-33.8040466,151.005463,20092.078395342345,1462.9198480026434
parramatta,210/37 Hassall Street PARRAMATTA NSW 2150,650000,2,2,1,-33.81796,151.010544,19107.9072966787,535.5227246860236
parramatta,D13/88-98 Marsden Street PARRAMATTA NSW 2150,649000,2,2,1,-33.8201065,150.999359,20019.758868766945,598.6917589495238
parramatta,35/11-15 Hunter Street PARRAMATTA NSW 2150,650000,2,2,1,-33.8153267,150.998764,20234.680868237603,599.5319049137391
parramatta,PARRAMATTA NSW 2150,649000,2,2,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,83/459-463 Church Street PARRAMATTA NSW 2150,640000,2,2,1,-33.8040466,151.005463,20092.078395342345,1462.9198480026434
parramatta,6 Raymond Lane PARRAMATTA NSW 2150,640000,2,2,1,-33.8246078,151.006668,19227.986357255886,836.440507680203
parramatta,2/30 King  St PARRAMATTA NSW 2150,630000,2,2,1,-33.8197174,150.998871,20075.67503038961,616.8403996796625
parramatta,514/45 Macquarie Street PARRAMATTA NSW 2150,629950,1,1,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,3/23-33 Napier Street PARRAMATTA NSW 2150,625000,2,2,1,-33.8206863,150.99472,20412.03160241887,1011.4183384645272
parramatta,PARRAMATTA NSW 2150,650000,1,2,2,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,PARRAMATTA NSW 2150,615000,1,1,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,89/13-15 Hassall Street PARRAMATTA NSW 2150,,2,2,2,-33.8184128,151.008621,19260.64619308193,375.1414574330152
parramatta,178/109-113 George Street PARRAMATTA NSW 2150,600000,1,1,1,-33.8156166,151.010208,19222.335484660933,529.1604613042794
parramatta,11 Hassall Street PARRAMATTA NSW 2150,,,,,-33.8181267,151.008224,19305.557821172086,330.01149955771723
parramatta,11/75-77 Great Western Highway PARRAMATTA NSW 2150,,2,2,1,-33.81901,150.996964,20267.556834282426,754.4192782576519
parramatta,24/45 Macquarie Street PARRAMATTA NSW 2150,600000,,1,1,-33.8149,151.001511,20008.992696529454,400.9543580674679
parramatta,9/11-13 Stewart Street PARRAMATTA NSW 2150,599000,2,1,1,-33.8125343,151.011169,19255.47620155073,784.5125352131272
parramatta,6/13-21 Great Western Highway PARRAMATTA NSW 2150,590000,2,1,1,-33.8202477,151.002426,19743.945701397082,402.2742958101356
parramatta,28/13-21 Great Western Highway PARRAMATTA NSW 2150,,2,1,2,-33.8202477,151.002426,19743.945701397082,402.2742958101356
parramatta,33/16-18 Harold Street PARRAMATTA NSW 2150,580000,2,1,2,-33.8043327,151.006592,19983.350817946106,1439.3071024536164
parramatta,8/18 Thomas Street PARRAMATTA NSW 2150,579000,2,1,1,-33.80992,151.011,19373.482800078265,991.5480435651532
parramatta,41/109-113 George Street PARRAMATTA NSW 2150,560000,1,1,1,-33.8156166,151.010208,19222.335484660933,529.1604613042794
parramatta,15/15-19 Early Street PARRAMATTA NSW 2150,,2,1,1,-33.8212624,151.001434,19798.50302344392,547.01627039202
parramatta,PARRAMATTA NSW 2150,,1,1,1,-33.815,151.001114,20040.18736168812,423.18610199817005
parramatta,29/1 Good  Street PARRAMATTA NSW 2150,,2,1,1,-33.8179779,150.993439,20613.18686687291,1057.6327030942844
parramatta,5107/1A Morton  Street PARRAMATTA NSW 2150,,1,1,1,-33.8142624,151.0161,18760.730599100232,1094.1972827070417
